FR_CRL_HER_2023-04-15_FR7986,FR7986,2023-04-15,2023-04-15,08:10,12:35,03:25,0,FR,CRL,HER,2023-04-14,-1,106.52
FR_CRL_NAP_2023-04-15_FR1302,FR1302,2023-04-15,2023-04-15,07:45,10:00,02:15,0,FR,CRL,NAP,2023-04-14,3,76.46
FR_CRL_PMO_2023-04-15_FR6269,FR6269,2023-04-15,2023-04-15,21:30,23:59,02:29,0,FR,CRL,PMO,2023-04-14,-1,76.46
FR_CRL_AGP_2023-04-15_FR1916,FR1916,2023-04-15,2023-04-15,13:35,16:20,02:45,0,FR,CRL,AGP,2023-04-14,2,108.39
FR_CRL_PMI_2023-04-15_FR7831,FR7831,2023-04-15,2023-04-15,17:20,19:30,02:10,0,FR,CRL,PMI,2023-04-14,1,128.24
FR_CRL_CFU_2023-04-16_FR6251,FR6251,2023-04-16,2023-04-16,17:00,20:40,02:40,0,FR,CRL,CFU,2023-04-14,1,50.24
FR_CRL_BDS_2023-04-16_FR7737,FR7737,2023-04-16,2023-04-16,17:30,19:55,02:25,0,FR,CRL,BDS,2023-04-14,1,56.63
FR_CRL_NAP_2023-04-16_FR1302,FR1302,2023-04-16,2023-04-16,09:45,12:00,02:15,0,FR,CRL,NAP,2023-04-14,-1,139.68
FR_CRL_ALC_2023-04-16_FR3534,FR3534,2023-04-16,2023-04-16,09:55,12:20,02:25,0,FR,CRL,ALC,2023-04-14,3,149.39
FR_CRL_IBZ_2023-04-16_FR6456,FR6456,2023-04-16,2023-04-16,07:30,09:55,02:25,0,FR,CRL,IBZ,2023-04-14,3,129.38
FR_CRL_AGP_2023-04-16_FR1916,FR1916,2023-04-16,2023-04-16,21:30,00:15,02:45,0,FR,CRL,AGP,2023-04-14,5,94.19
FR_CRL_TFS_2023-04-16_FR563,FR563,2023-04-16,2023-04-16,12:35,16:10,04:35,0,FR,CRL,TFS,2023-04-14,2,179.31
FR_BRU_AGP_2023-04-16_FR2923,FR2923,2023-04-16,2023-04-16,09:55,12:50,02:55,0,FR,BRU,AGP,2023-04-14,2,103.51
FR_CRL_RHO_2023-04-17_FR8577,FR8577,2023-04-17,2023-04-17,12:00,16:35,03:35,0,FR,CRL,RHO,2023-04-14,-1,77.27
FR_CRL_BDS_2023-04-17_FR7737,FR7737,2023-04-17,2023-04-17,20:55,23:20,02:25,0,FR,CRL,BDS,2023-04-14,-1,21.99
FR_CRL_NAP_2023-04-17_FR1302,FR1302,2023-04-17,2023-04-17,06:30,08:45,02:15,0,FR,CRL,NAP,2023-04-14,3,31.9
FR_CRL_NAP_2023-04-17_FR1310,FR1310,2023-04-17,2023-04-17,09:30,11:45,02:15,0,FR,CRL,NAP,2023-04-14,-1,39.43
FR_CRL_PMO_2023-04-17_FR6269,FR6269,2023-04-17,2023-04-17,12:05,14:35,02:30,0,FR,CRL,PMO,2023-04-14,5,92.21
FR_CRL_FAO_2023-04-17_FR2941,FR2941,2023-04-17,2023-04-17,18:00,19:55,02:55,0,FR,CRL,FAO,2023-04-14,3,163.79
FR_CRL_ALC_2023-04-17_FR3534,FR3534,2023-04-17,2023-04-17,16:55,19:20,02:25,0,FR,CRL,ALC,2023-04-14,1,149.39
FR_CRL_PMI_2023-04-17_FR7831,FR7831,2023-04-17,2023-04-17,08:55,11:05,02:10,0,FR,CRL,PMI,2023-04-14,2,95.99
FR_BRU_AGP_2023-04-17_FR2923,FR2923,2023-04-17,2023-04-17,17:40,20:30,02:50,0,FR,BRU,AGP,2023-04-14,1,136.55
FR_BRU_PMI_2023-04-17_FR2915,FR2915,2023-04-17,2023-04-17,20:25,22:40,02:15,0,FR,BRU,PMI,2023-04-14,4,100.59
FR_CRL_HER_2023-04-18_FR7986,FR7986,2023-04-18,2023-04-18,07:20,11:45,03:25,0,FR,CRL,HER,2023-04-14,2,112.55
FR_CRL_BDS_2023-04-18_FR7737,FR7737,2023-04-18,2023-04-18,17:20,19:45,02:25,0,FR,CRL,BDS,2023-04-14,3,31.87
FR_CRL_NAP_2023-04-18_FR1302,FR1302,2023-04-18,2023-04-18,19:20,21:35,02:15,0,FR,CRL,NAP,2023-04-14,3,64.31
FR_CRL_PMO_2023-04-18_FR6269,FR6269,2023-04-18,2023-04-18,15:35,18:05,02:30,0,FR,CRL,PMO,2023-04-14,2,60.51
FR_CRL_FAO_2023-04-18_FR2941,FR2941,2023-04-18,2023-04-18,13:45,15:40,02:55,0,FR,CRL,FAO,2023-04-14,1,107.79
FR_CRL_FAO_2023-04-18_FR6312,FR6312,2023-04-18,2023-04-18,16:45,18:40,02:55,0,FR,CRL,FAO,2023-04-14,1,135.64
FR_CRL_ALC_2023-04-18_FR3534,FR3534,2023-04-18,2023-04-18,06:30,08:55,02:25,0,FR,CRL,ALC,2023-04-14,3,124.09
FR_CRL_ALC_2023-04-18_FR9053,FR9053,2023-04-18,2023-04-18,12:15,14:40,02:25,0,FR,CRL,ALC,2023-04-14,-1,134.59
FR_CRL_IBZ_2023-04-18_FR6456,FR6456,2023-04-18,2023-04-18,09:25,11:50,02:25,0,FR,CRL,IBZ,2023-04-14,2,96.41
FR_CRL_AGP_2023-04-18_FR1916,FR1916,2023-04-18,2023-04-18,16:00,18:45,02:45,0,FR,CRL,AGP,2023-04-14,1,164.79
FR_CRL_PMI_2023-04-18_FR7831,FR7831,2023-04-18,2023-04-18,06:35,08:45,02:10,0,FR,CRL,PMI,2023-04-14,3,73.99
FR_CRL_TFS_2023-04-18_FR563,FR563,2023-04-18,2023-04-18,07:15,10:50,04:35,0,FR,CRL,TFS,2023-04-14,1,112.43
FR_CRL_RHO_2023-04-19_FR8577,FR8577,2023-04-19,2023-04-19,13:10,17:45,03:35,0,FR,CRL,RHO,2023-04-14,1,161.62
FR_CRL_NAP_2023-04-19_FR1302,FR1302,2023-04-19,2023-04-19,16:35,18:50,02:15,0,FR,CRL,NAP,2023-04-14,4,67.36
FR_CRL_PMO_2023-04-19_FR6269,FR6269,2023-04-19,2023-04-19,09:25,11:55,02:30,0,FR,CRL,PMO,2023-04-14,4,67.36
